ACTIVITY_ID,EXTERNAL_PERMIT_NMBR,VERSION_NMBR,PERM_FEATURE_ID,PERM_FEATURE_NMBR,PERM_FEATURE_TYPE_CODE,LIMIT_SET_ID,LIMIT_SET_DESIGNATOR,LIMIT_SET_SCHEDULE_ID,LIMIT_ID,LIMIT_BEGIN_DATE,LIMIT_END_DATE,NMBR_OF_SUBMISSION,NMBR_OF_REPORT,PARAMETER_CODE,PARAMETER_DESC,MONITORING_LOCATION_CODE,STAY_TYPE_CODE,STAY_VALUE_NMBR,LIMIT_VALUE_ID,LIMIT_VALUE_TYPE_CODE,LIMIT_VALUE_NMBR,LIMIT_UNIT_CODE,LIMIT_UNIT_DESC,STANDARD_UNIT_CODE,STANDARD_UNIT_DESC,LIMIT_VALUE_STANDARD_UNITS,STATISTICAL_BASE_CODE,STATISTICAL_BASE_TYPE_CODE,LIMIT_VALUE_QUALIFIER_CODE,OPTIONAL_MONITORING_FLAG,LIMIT_SAMPLE_TYPE_CODE,LIMIT_FREQ_OF_ANALYSIS_CODE,LIMIT_TYPE_CODE,DMR_EVENT_ID,MONITORING_PERIOD_END_DATE,DMR_SAMPLE_TYPE_CODE,DMR_FREQ_OF_ANALYSIS_CODE,DMR_FORM_VALUE_ID,VALUE_TYPE_CODE,DMR_VALUE_ID,DMR_VALUE_NMBR,DMR_UNIT_CODE,DMR_UNIT_DESC,DMR_VALUE_STANDARD_UNITS,DMR_VALUE_QUALIFIER_CODE,VALUE_RECEIVED_DATE,NODI_CODE
3602944933,NM0028762,0,3600602070,001,EXO,3600657419,Q,3600904606,3606351870,01/01/2022,12/31/2026,3,3,70295,"Solids, total dissolved",1,,,3610840339,C3,,19,mg/L,19,mg/L,,DD,MAX,,N,GR,01/90,ENF,3621395435,09/30/2025,GR,01/90,3920701190,C3,3855469133,410,19,mg/L,410,=,10/06/2025,
3602944933,NM0028762,0,3600602070,001,EXO,3600657419,Q,3600904606,3606351870,01/01/2022,12/31/2026,3,3,70295,"Solids, total dissolved",1,,,3610840336,Q2,,26,lb/d,01,kg/d,,DD,MAX,,N,GR,01/90,ENF,3621395435,09/30/2025,GR,01/90,3920701192,Q2,3855469131,234,26,lb/d,106.23599911,=,10/06/2025,
3602944933,NM0028762,0,3600602070,001,EXO,3600657419,Q,3600904606,3606351870,01/01/2022,12/31/2026,3,3,70295,"Solids, total dissolved",1,,,3610840337,Q1,,26,lb/d,01,kg/d,,MK,AVG,,N,GR,01/90,ENF,3621395435,09/30/2025,GR,01/90,3920701191,Q1,3855469130,234,26,lb/d,106.23599911,=,10/06/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239976,12/01/2021,11/30/2026,1,1,51040,E. coli,1,,,3610673270,C3,235,3Z,CFU/100mL,30,MPN/100mL,235,DD,MAX,<=,N,GR,05/WK,ENF,3621391565,10/31/2024,GR,05/WK,3920642646,C3,3831416450,8,3Z,CFU/100mL,8,=,11/14/2024,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239976,12/01/2021,11/30/2026,1,1,51040,E. coli,1,,,3610673269,C2,126,3Z,CFU/100mL,30,MPN/100mL,126,3H,AVG,<=,N,GR,05/WK,ENF,3621391565,10/31/2024,GR,05/WK,3920642645,C2,3831416449,2,3Z,CFU/100mL,2,=,11/14/2024,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239976,12/01/2021,11/30/2026,1,1,51040,E. coli,1,,,3610673271,Q1,31900,9Z,MCFU/d,9Y,CFU/d,31900000000,3H,AVG,<=,N,GR,05/WK,ENF,3621391565,10/31/2024,GR,05/WK,3920642647,Q1,3831416447,280,9Z,MCFU/d,280000000,=,11/14/2024,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239976,12/01/2021,11/30/2026,1,1,51040,E. coli,1,,,3610673272,Q2,31900,9Z,MCFU/d,9Y,CFU/d,31900000000,DD,MAX,<=,N,GR,05/WK,ENF,3621391565,10/31/2024,GR,05/WK,3920642648,Q2,3831416448,1438,9Z,MCFU/d,1438000000,=,11/14/2024,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239976,12/01/2021,11/30/2026,1,1,51040,E. coli,1,,,3610673272,Q2,31900,9Z,MCFU/d,9Y,CFU/d,31900000000,DD,MAX,<=,N,GR,05/WK,ENF,3621391566,11/30/2024,GR,05/WK,3920642680,Q2,3832994557,1474,9Z,MCFU/d,1474000000,=,12/16/2024,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239976,12/01/2021,11/30/2026,1,1,51040,E. coli,1,,,3610673271,Q1,31900,9Z,MCFU/d,9Y,CFU/d,31900000000,3H,AVG,<=,N,GR,05/WK,ENF,3621391566,11/30/2024,GR,05/WK,3920642679,Q1,3832994556,267,9Z,MCFU/d,267000000,=,12/16/2024,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239976,12/01/2021,11/30/2026,1,1,51040,E. coli,1,,,3610673270,C3,235,3Z,CFU/100mL,30,MPN/100mL,235,DD,MAX,<=,N,GR,05/WK,ENF,3621391566,11/30/2024,GR,05/WK,3920642678,C3,3832994559,10,3Z,CFU/100mL,10,=,12/16/2024,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239976,12/01/2021,11/30/2026,1,1,51040,E. coli,1,,,3610673269,C2,126,3Z,CFU/100mL,30,MPN/100mL,126,3H,AVG,<=,N,GR,05/WK,ENF,3621391566,11/30/2024,GR,05/WK,3920642677,C2,3832994558,2,3Z,CFU/100mL,2,=,12/16/2024,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239976,12/01/2021,11/30/2026,1,1,51040,E. coli,1,,,3610673270,C3,235,3Z,CFU/100mL,30,MPN/100mL,235,DD,MAX,<=,N,GR,05/WK,ENF,3621391567,12/31/2024,GR,05/WK,3920642710,C3,3834617618,208,3Z,CFU/100mL,208,=,01/15/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239976,12/01/2021,11/30/2026,1,1,51040,E. coli,1,,,3610673269,C2,126,3Z,CFU/100mL,30,MPN/100mL,126,3H,AVG,<=,N,GR,05/WK,ENF,3621391567,12/31/2024,GR,05/WK,3920642709,C2,3834617617,7,3Z,CFU/100mL,7,=,01/15/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239976,12/01/2021,11/30/2026,1,1,51040,E. coli,1,,,3610673272,Q2,31900,9Z,MCFU/d,9Y,CFU/d,31900000000,DD,MAX,<=,N,GR,05/WK,ENF,3621391567,12/31/2024,GR,05/WK,3920642712,Q2,3834617616,26449,9Z,MCFU/d,26449000000,=,01/15/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239976,12/01/2021,11/30/2026,1,1,51040,E. coli,1,,,3610673271,Q1,31900,9Z,MCFU/d,9Y,CFU/d,31900000000,3H,AVG,<=,N,GR,05/WK,ENF,3621391567,12/31/2024,GR,05/WK,3920642711,Q1,3834617615,917,9Z,MCFU/d,917000000,=,01/15/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239976,12/01/2021,11/30/2026,1,1,51040,E. coli,1,,,3610673271,Q1,31900,9Z,MCFU/d,9Y,CFU/d,31900000000,3H,AVG,<=,N,GR,05/WK,ENF,3621391568,01/31/2025,GR,05/WK,3920642743,Q1,3837049252,214,9Z,MCFU/d,214000000,=,02/18/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239976,12/01/2021,11/30/2026,1,1,51040,E. coli,1,,,3610673272,Q2,31900,9Z,MCFU/d,9Y,CFU/d,31900000000,DD,MAX,<=,N,GR,05/WK,ENF,3621391568,01/31/2025,GR,05/WK,3920642744,Q2,3837049253,613,9Z,MCFU/d,613000000,=,02/18/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239976,12/01/2021,11/30/2026,1,1,51040,E. coli,1,,,3610673269,C2,126,3Z,CFU/100mL,30,MPN/100mL,126,3H,AVG,<=,N,GR,05/WK,ENF,3621391568,01/31/2025,GR,05/WK,3920642741,C2,3837049254,5,3Z,CFU/100mL,5,=,02/18/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239976,12/01/2021,11/30/2026,1,1,51040,E. coli,1,,,3610673270,C3,235,3Z,CFU/100mL,30,MPN/100mL,235,DD,MAX,<=,N,GR,05/WK,ENF,3621391568,01/31/2025,GR,05/WK,3920642742,C3,3837049255,208,3Z,CFU/100mL,208,=,02/18/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239976,12/01/2021,11/30/2026,1,1,51040,E. coli,1,,,3610673270,C3,235,3Z,CFU/100mL,30,MPN/100mL,235,DD,MAX,<=,N,GR,05/WK,ENF,3621391569,02/28/2025,GR,05/WK,3920642774,C3,3839823748,15,3Z,CFU/100mL,15,=,03/14/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239976,12/01/2021,11/30/2026,1,1,51040,E. coli,1,,,3610673269,C2,126,3Z,CFU/100mL,30,MPN/100mL,126,3H,AVG,<=,N,GR,05/WK,ENF,3621391569,02/28/2025,GR,05/WK,3920642773,C2,3839823747,2,3Z,CFU/100mL,2,=,03/14/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239976,12/01/2021,11/30/2026,1,1,51040,E. coli,1,,,3610673272,Q2,31900,9Z,MCFU/d,9Y,CFU/d,31900000000,DD,MAX,<=,N,GR,05/WK,ENF,3621391569,02/28/2025,GR,05/WK,3920642776,Q2,3839823746,2204,9Z,MCFU/d,2204000000,=,03/14/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239976,12/01/2021,11/30/2026,1,1,51040,E. coli,1,,,3610673271,Q1,31900,9Z,MCFU/d,9Y,CFU/d,31900000000,3H,AVG,<=,N,GR,05/WK,ENF,3621391569,02/28/2025,GR,05/WK,3920642775,Q1,3839823745,305,9Z,MCFU/d,305000000,=,03/14/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239976,12/01/2021,11/30/2026,1,1,51040,E. coli,1,,,3610673272,Q2,31900,9Z,MCFU/d,9Y,CFU/d,31900000000,DD,MAX,<=,N,GR,05/WK,ENF,3621391570,03/31/2025,GR,05/WK,3920642808,Q2,3840988774,2216,9Z,MCFU/d,2216000000,=,04/11/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239976,12/01/2021,11/30/2026,1,1,51040,E. coli,1,,,3610673271,Q1,31900,9Z,MCFU/d,9Y,CFU/d,31900000000,3H,AVG,<=,N,GR,05/WK,ENF,3621391570,03/31/2025,GR,05/WK,3920642807,Q1,3840988773,771,9Z,MCFU/d,771000000,=,04/11/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239976,12/01/2021,11/30/2026,1,1,51040,E. coli,1,,,3610673269,C2,126,3Z,CFU/100mL,30,MPN/100mL,126,3H,AVG,<=,N,GR,05/WK,ENF,3621391570,03/31/2025,GR,05/WK,3920642805,C2,3840988775,5,3Z,CFU/100mL,5,=,04/11/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239976,12/01/2021,11/30/2026,1,1,51040,E. coli,1,,,3610673270,C3,235,3Z,CFU/100mL,30,MPN/100mL,235,DD,MAX,<=,N,GR,05/WK,ENF,3621391570,03/31/2025,GR,05/WK,3920642806,C3,3840988776,13,3Z,CFU/100mL,13,=,04/11/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239976,12/01/2021,11/30/2026,1,1,51040,E. coli,1,,,3610673270,C3,235,3Z,CFU/100mL,30,MPN/100mL,235,DD,MAX,<=,N,GR,05/WK,ENF,3621391571,04/30/2025,GR,05/WK,3920642838,C3,3845625293,69,30,MPN/100mL,69,=,05/15/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239976,12/01/2021,11/30/2026,1,1,51040,E. coli,1,,,3610673269,C2,126,3Z,CFU/100mL,30,MPN/100mL,126,3H,AVG,<=,N,GR,05/WK,ENF,3621391571,04/30/2025,GR,05/WK,3920642837,C2,3845625292,17,30,MPN/100mL,17,=,05/15/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239976,12/01/2021,11/30/2026,1,1,51040,E. coli,1,,,3610673271,Q1,31900,9Z,MCFU/d,9Y,CFU/d,31900000000,3H,AVG,<=,N,GR,05/WK,ENF,3621391571,04/30/2025,GR,05/WK,3920642839,Q1,3845625290,3133,9Z,MCFU/d,3133000000,=,05/15/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239976,12/01/2021,11/30/2026,1,1,51040,E. coli,1,,,3610673272,Q2,31900,9Z,MCFU/d,9Y,CFU/d,31900000000,DD,MAX,<=,N,GR,05/WK,ENF,3621391571,04/30/2025,GR,05/WK,3920642840,Q2,3845625291,11951,9Z,MCFU/d,11951000000,=,05/15/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239976,12/01/2021,11/30/2026,1,1,51040,E. coli,1,,,3610673272,Q2,31900,9Z,MCFU/d,9Y,CFU/d,31900000000,DD,MAX,<=,N,GR,05/WK,ENF,3621391572,05/31/2025,GR,05/WK,3920642872,Q2,3847188374,1427,9Z,MCFU/d,1427000000,=,06/11/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239976,12/01/2021,11/30/2026,1,1,51040,E. coli,1,,,3610673271,Q1,31900,9Z,MCFU/d,9Y,CFU/d,31900000000,3H,AVG,<=,N,GR,05/WK,ENF,3621391572,05/31/2025,GR,05/WK,3920642871,Q1,3847188373,368,9Z,MCFU/d,368000000,=,06/11/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239976,12/01/2021,11/30/2026,1,1,51040,E. coli,1,,,3610673269,C2,126,3Z,CFU/100mL,30,MPN/100mL,126,3H,AVG,<=,N,GR,05/WK,ENF,3621391572,05/31/2025,GR,05/WK,3920642869,C2,3847188375,2,3Z,CFU/100mL,2,=,06/11/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239976,12/01/2021,11/30/2026,1,1,51040,E. coli,1,,,3610673270,C3,235,3Z,CFU/100mL,30,MPN/100mL,235,DD,MAX,<=,N,GR,05/WK,ENF,3621391572,05/31/2025,GR,05/WK,3920642870,C3,3847188376,8,3Z,CFU/100mL,8,=,06/11/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239976,12/01/2021,11/30/2026,1,1,51040,E. coli,1,,,3610673270,C3,235,3Z,CFU/100mL,30,MPN/100mL,235,DD,MAX,<=,N,GR,05/WK,ENF,3621391573,06/30/2025,GR,05/WK,3920642902,C3,3848301368,1414,3Z,CFU/100mL,1414,=,07/08/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239976,12/01/2021,11/30/2026,1,1,51040,E. coli,1,,,3610673269,C2,126,3Z,CFU/100mL,30,MPN/100mL,126,3H,AVG,<=,N,GR,05/WK,ENF,3621391573,06/30/2025,GR,05/WK,3920642901,C2,3848301367,4,3Z,CFU/100mL,4,=,07/08/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239976,12/01/2021,11/30/2026,1,1,51040,E. coli,1,,,3610673271,Q1,31900,9Z,MCFU/d,9Y,CFU/d,31900000000,3H,AVG,<=,N,GR,05/WK,ENF,3621391573,06/30/2025,GR,05/WK,3920642903,Q1,3848301365,758,9Z,MCFU/d,758000000,=,07/08/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239976,12/01/2021,11/30/2026,1,1,51040,E. coli,1,,,3610673272,Q2,31900,9Z,MCFU/d,9Y,CFU/d,31900000000,DD,MAX,<=,N,GR,05/WK,ENF,3621391573,06/30/2025,GR,05/WK,3920642904,Q2,3848301366,270020,9Z,MCFU/d,270020000000,=,07/08/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239976,12/01/2021,11/30/2026,1,1,51040,E. coli,1,,,3610673272,Q2,31900,9Z,MCFU/d,9Y,CFU/d,31900000000,DD,MAX,<=,N,GR,05/WK,ENF,3621391574,07/31/2025,GR,05/WK,3920642936,Q2,3851430847,717,9Z,MCFU/d,717000000,=,08/18/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239976,12/01/2021,11/30/2026,1,1,51040,E. coli,1,,,3610673271,Q1,31900,9Z,MCFU/d,9Y,CFU/d,31900000000,3H,AVG,<=,N,GR,05/WK,ENF,3621391574,07/31/2025,GR,05/WK,3920642935,Q1,3851430846,320,9Z,MCFU/d,320000000,=,08/18/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239976,12/01/2021,11/30/2026,1,1,51040,E. coli,1,,,3610673269,C2,126,3Z,CFU/100mL,30,MPN/100mL,126,3H,AVG,<=,N,GR,05/WK,ENF,3621391574,07/31/2025,GR,05/WK,3920642933,C2,3851430848,1,3Z,CFU/100mL,1,=,08/18/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239976,12/01/2021,11/30/2026,1,1,51040,E. coli,1,,,3610673270,C3,235,3Z,CFU/100mL,30,MPN/100mL,235,DD,MAX,<=,N,GR,05/WK,ENF,3621391574,07/31/2025,GR,05/WK,3920642934,C3,3851430849,3,3Z,CFU/100mL,3,=,08/18/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239976,12/01/2021,11/30/2026,1,1,51040,E. coli,1,,,3610673270,C3,235,3Z,CFU/100mL,30,MPN/100mL,235,DD,MAX,<=,N,GR,05/WK,ENF,3621391575,08/31/2025,GR,05/WK,3920642966,C3,3853940612,192,3Z,CFU/100mL,192,=,09/15/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239976,12/01/2021,11/30/2026,1,1,51040,E. coli,1,,,3610673269,C2,126,3Z,CFU/100mL,30,MPN/100mL,126,3H,AVG,<=,N,GR,05/WK,ENF,3621391575,08/31/2025,GR,05/WK,3920642965,C2,3853940610,2,3Z,CFU/100mL,2,=,09/15/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239976,12/01/2021,11/30/2026,1,1,51040,E. coli,1,,,3610673272,Q2,31900,9Z,MCFU/d,9Y,CFU/d,31900000000,DD,MAX,<=,N,GR,05/WK,ENF,3621391575,08/31/2025,GR,05/WK,3920642968,Q2,3853940609,43688,9Z,MCFU/d,43688000000,=,09/15/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239976,12/01/2021,11/30/2026,1,1,51040,E. coli,1,,,3610673271,Q1,31900,9Z,MCFU/d,9Y,CFU/d,31900000000,3H,AVG,<=,N,GR,05/WK,ENF,3621391575,08/31/2025,GR,05/WK,3920642967,Q1,3853940608,490,9Z,MCFU/d,490000000,=,09/15/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239976,12/01/2021,11/30/2026,1,1,51040,E. coli,1,,,3610673271,Q1,31900,9Z,MCFU/d,9Y,CFU/d,31900000000,3H,AVG,<=,N,GR,05/WK,ENF,3621391576,09/30/2025,GR,05/WK,3920642999,Q1,3855797834,499,9Z,MCFU/d,499000000,=,10/14/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239976,12/01/2021,11/30/2026,1,1,51040,E. coli,1,,,3610673272,Q2,31900,9Z,MCFU/d,9Y,CFU/d,31900000000,DD,MAX,<=,N,GR,05/WK,ENF,3621391576,09/30/2025,GR,05/WK,3920643000,Q2,3855797835,26545,9Z,MCFU/d,26545000000,=,10/14/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239976,12/01/2021,11/30/2026,1,1,51040,E. coli,1,,,3610673269,C2,126,3Z,CFU/100mL,30,MPN/100mL,126,3H,AVG,<=,N,GR,05/WK,ENF,3621391576,09/30/2025,GR,05/WK,3920642997,C2,3855797836,2,3Z,CFU/100mL,2,=,10/14/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239976,12/01/2021,11/30/2026,1,1,51040,E. coli,1,,,3610673270,C3,235,3Z,CFU/100mL,30,MPN/100mL,235,DD,MAX,<=,N,GR,05/WK,ENF,3621391576,09/30/2025,GR,05/WK,3920642998,C3,3855797837,133,3Z,CFU/100mL,133,=,10/14/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600657304,Q,3600904358,3606350739,12/01/2021,11/30/2026,3,3,34675,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",1,,,3610838796,C3,,28,ug/L,19,mg/L,,7A,AVG,,N,GR,01/90,ENF,3621391617,11/30/2024,GR,01/90,3920643884,C3,3832994579,.0000039,28,ug/L,0,<,12/16/2024,
3602878711,NM0020583,0,3600584104,001,EXO,3600657304,Q,3600904358,3606350739,12/01/2021,11/30/2026,3,3,34675,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",1,,,3610838796,C3,,28,ug/L,19,mg/L,,7A,AVG,,N,GR,01/90,ENF,3621391618,02/28/2025,GR,01/90,3920643885,C3,3839823716,.0000039,28,ug/L,0,<,03/14/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600657304,Q,3600904358,3606350739,12/01/2021,11/30/2026,3,3,34675,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",1,,,3610838796,C3,,28,ug/L,19,mg/L,,7A,AVG,,N,GR,01/90,ENF,3621391619,05/31/2025,GR,01/90,3920643886,C3,3847407847,.000004,28,ug/L,0,<,06/16/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600657304,Q,3600904358,3606350739,12/01/2021,11/30/2026,3,3,34675,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",1,,,3610838796,C3,,28,ug/L,19,mg/L,,7A,AVG,,N,GR,01/90,ENF,3621391620,08/31/2025,GR,01/90,3920643887,C3,3853525276,.00000097,28,ug/L,0,<,09/04/2025,
3602720951,NM0000116,0,3600545262,001,EXO,3600598928,A,3600833510,3605908067,06/01/2021,05/31/2026,3,1,50050,"Flow, in conduit or thru treatment plant",1,,,3610129868,Q2,,03,MGD,03,MGD,,DD,MAX,,N,ES,01/01,ENF,3619518333,10/31/2024,,,3896611092,Q2,3835977355,,,,,,01/28/2025,C
3602720951,NM0000116,0,3600545262,001,EXO,3600598928,A,3600833510,3605908067,06/01/2021,05/31/2026,3,1,50050,"Flow, in conduit or thru treatment plant",1,,,3610129869,Q1,,03,MGD,03,MGD,,3C,AVG,,N,ES,01/01,ENF,3619518333,10/31/2024,,,3896611091,Q1,3835977351,,,,,,01/28/2025,C
3602720951,NM0000116,0,3600545262,001,EXO,3600598928,A,3600833510,3605908067,06/01/2021,05/31/2026,3,1,50050,"Flow, in conduit or thru treatment plant",1,,,3610129869,Q1,,03,MGD,03,MGD,,3C,AVG,,N,ES,01/01,ENF,3619518334,11/30/2024,,,3896611100,Q1,3835977381,,,,,,01/28/2025,C
3602720951,NM0000116,0,3600545262,001,EXO,3600598928,A,3600833510,3605908067,06/01/2021,05/31/2026,3,1,50050,"Flow, in conduit or thru treatment plant",1,,,3610129868,Q2,,03,MGD,03,MGD,,DD,MAX,,N,ES,01/01,ENF,3619518334,11/30/2024,,,3896611101,Q2,3835977383,,,,,,01/28/2025,C
3602720951,NM0000116,0,3600545262,001,EXO,3600598928,A,3600833510,3605908067,06/01/2021,05/31/2026,3,1,50050,"Flow, in conduit or thru treatment plant",1,,,3610129868,Q2,,03,MGD,03,MGD,,DD,MAX,,N,ES,01/01,ENF,3619518335,12/31/2024,,,3896611110,Q2,3835977373,,,,,,01/28/2025,C
3602720951,NM0000116,0,3600545262,001,EXO,3600598928,A,3600833510,3605908067,06/01/2021,05/31/2026,3,1,50050,"Flow, in conduit or thru treatment plant",1,,,3610129869,Q1,,03,MGD,03,MGD,,3C,AVG,,N,ES,01/01,ENF,3619518335,12/31/2024,,,3896611109,Q1,3835977366,,,,,,01/28/2025,C
3602720951,NM0000116,0,3600545262,001,EXO,3600598928,A,3600833510,3605908067,06/01/2021,05/31/2026,3,1,50050,"Flow, in conduit or thru treatment plant",1,,,3610129869,Q1,,03,MGD,03,MGD,,3C,AVG,,N,ES,01/01,ENF,3619518336,01/31/2025,,,3896611118,Q1,3842360851,,,,,,04/28/2025,C
3602720951,NM0000116,0,3600545262,001,EXO,3600598928,A,3600833510,3605908067,06/01/2021,05/31/2026,3,1,50050,"Flow, in conduit or thru treatment plant",1,,,3610129868,Q2,,03,MGD,03,MGD,,DD,MAX,,N,ES,01/01,ENF,3619518336,01/31/2025,,,3896611119,Q2,3842360853,,,,,,04/28/2025,C
3602720951,NM0000116,0,3600545262,001,EXO,3600598928,A,3600833510,3605908067,06/01/2021,05/31/2026,3,1,50050,"Flow, in conduit or thru treatment plant",1,,,3610129868,Q2,,03,MGD,03,MGD,,DD,MAX,,N,ES,01/01,ENF,3619518337,02/28/2025,,,3896611128,Q2,3842360911,,,,,,04/28/2025,C
3602720951,NM0000116,0,3600545262,001,EXO,3600598928,A,3600833510,3605908067,06/01/2021,05/31/2026,3,1,50050,"Flow, in conduit or thru treatment plant",1,,,3610129869,Q1,,03,MGD,03,MGD,,3C,AVG,,N,ES,01/01,ENF,3619518337,02/28/2025,,,3896611127,Q1,3842360910,,,,,,04/28/2025,C
3602720951,NM0000116,0,3600545262,001,EXO,3600598928,A,3600833510,3605908067,06/01/2021,05/31/2026,3,1,50050,"Flow, in conduit or thru treatment plant",1,,,3610129869,Q1,,03,MGD,03,MGD,,3C,AVG,,N,ES,01/01,ENF,3619518338,03/31/2025,,,3896611136,Q1,3842360841,,,,,,04/28/2025,C
3602720951,NM0000116,0,3600545262,001,EXO,3600598928,A,3600833510,3605908067,06/01/2021,05/31/2026,3,1,50050,"Flow, in conduit or thru treatment plant",1,,,3610129868,Q2,,03,MGD,03,MGD,,DD,MAX,,N,ES,01/01,ENF,3619518338,03/31/2025,,,3896611137,Q2,3842360843,,,,,,04/28/2025,C
3602720951,NM0000116,0,3600545262,001,EXO,3600598928,A,3600833510,3605908067,06/01/2021,05/31/2026,3,1,50050,"Flow, in conduit or thru treatment plant",1,,,3610129868,Q2,,03,MGD,03,MGD,,DD,MAX,,N,ES,01/01,ENF,3619518339,04/30/2025,,,3896611146,Q2,3850068793,,,,,,07/28/2025,C
3602720951,NM0000116,0,3600545262,001,EXO,3600598928,A,3600833510,3605908067,06/01/2021,05/31/2026,3,1,50050,"Flow, in conduit or thru treatment plant",1,,,3610129869,Q1,,03,MGD,03,MGD,,3C,AVG,,N,ES,01/01,ENF,3619518339,04/30/2025,,,3896611145,Q1,3850068792,,,,,,07/28/2025,C
3602720951,NM0000116,0,3600545262,001,EXO,3600598928,A,3600833510,3605908067,06/01/2021,05/31/2026,3,1,50050,"Flow, in conduit or thru treatment plant",1,,,3610129869,Q1,,03,MGD,03,MGD,,3C,AVG,,N,ES,01/01,ENF,3619518340,05/31/2025,,,3896611154,Q1,3850068801,,,,,,07/28/2025,C
3602720951,NM0000116,0,3600545262,001,EXO,3600598928,A,3600833510,3605908067,06/01/2021,05/31/2026,3,1,50050,"Flow, in conduit or thru treatment plant",1,,,3610129868,Q2,,03,MGD,03,MGD,,DD,MAX,,N,ES,01/01,ENF,3619518340,05/31/2025,,,3896611155,Q2,3850068804,,,,,,07/28/2025,C
